97	173	49	50
103	174	49	49
105	175	48	47
110	179	47	45
115	182	48	41
118	183	50	40
121	186	51	34
126	191	54	31
131	192	54	27
136	194	56	25
144	195	55	24
152	194	52	22
160	195	49	22
167	195	48	21
173	195	46	20
181	194	43	21
190	193	41	20
198	192	35	21
205	191	33	20
212	190	30	21
216	187	29	22
220	187	27	22
225	184	26	23
227	184	26	22
232	181	27	23
235	178	28	21
236	178	31	21
235	178	33	22
239	175	31	23
237	175	34	23
233	172	37	25
231	170	40	30
231	169	40	30
230	169	44	31
228	167	43	35
225	166	48	36
222	166	47	39
221	166	49	40
218	166	47	41
214	168	47	43
209	171	50	43
206	172	50	43
200	177	48	41
195	177	49	45
188	182	52	42
182	186	54	41
175	190	55	39
171	193	57	36
164	195	61	37
156	200	60	33
149	205	63	32
145	206	63	30
137	210	67	29
130	213	64	27
123	216	63	26
117	217	63	26
111	221	67	25
107	221	63	23
102	222	62	24
97	223	65	24
92	224	64	23
91	223	62	24
88	224	60	25
90	225	59	25
89	226	59	23
90	226	57	24
88	225	59	25
92	225	56	25
93	226	56	25
95	222	54	28
99	220	53	31
104	217	49	34
110	213	46	36
118	208	45	40
125	207	40	41
134	205	37	42
143	201	35	44
151	199	33	45
158	198	32	45
167	196	32	43
175	194	32	43
180	194	34	41
186	191	37	40
190	190	40	38
197	189	41	36
201	189	42	34
204	187	44	33
206	186	45	32
209	187	46	30
212	185	48	29
215	183	50	27
219	183	50	26
224	180	50	26
227	180	49	24
229	180	49	23
232	180	48	22
232	177	49	23
230	177	50	24
230	177	51	23
230	177	51	23
229	177	51	22
228	177	49	23
227	177	50	24
226	178	49	23
223	177	50	23
220	178	52	23
219	179	51	23
216	180	51	22
212	182	51	21
209	184	51	21
206	185	50	20
200	187	52	21
195	188	51	21
194	191	53	22
185	192	55	23
180	194	53	23
174	196	53	23
168	197	54	24
162	199	51	23
155	203	52	22
150	204	52	21
142	205	53	22
136	206	53	21
129	209	52	20
122	210	54	21
119	210	50	22
113	210	51	23
110	209	47	25
106	210	48	26
100	208	44	29
96	207	43	29
93	205	40	32
88	204	41	33
84	202	39	32
83	203	38	32
80	204	38	31
77	203	37	30
76	202	36	29
74	201	36	29
77	204	31	26
75	204	33	25
75	204	32	24
77	206	31	22
81	205	29	23
83	205	26	23
86	204	25	23
92	204	24	24
96	204	26	23
99	203	27	23
104	204	29	23
107	204	32	22
109	206	35	21
114	207	37	20
120	207	40	20
123	207	41	20
130	208	42	19
135	208	45	20
140	208	47	20
145	207	49	22
152	207	48	22
157	205	49	24
160	203	52	26
169	200	49	27
176	195	48	31
181	193	46	32
189	188	45	36
192	187	45	36
200	182	43	39
202	183	42	39
209	177	42	42
211	178	41	40
215	174	41	41
220	172	37	42
223	169	38	42
225	166	38	42
227	165	38	42
229	165	37	41
231	162	36	41
234	157	34	44
233	155	34	46
234	155	34	45
234	153	33	45
237	154	28	44
237	154	29	42
235	155	30	44
233	156	28	43
233	157	27	42
230	159	27	41
228	161	27	39
227	162	25	41
224	164	23	40
221	166	23	39
217	169	24	37
214	170	23	37
208	172	25	38
205	174	25	36
199	177	24	38
194	178	25	39
188	179	27	39
181	183	29	39
175	184	29	39
169	186	30	38
162	189	30	39
155	192	31	37
149	193	30	36
143	193	32	36
137	195	34	35
131	193	33	36
125	194	33	36
119	193	35	38
113	192	34	39
109	190	35	41
106	191	35	40
103	189	34	43
101	188	34	44
97	186	35	47
96	186	33	48
94	185	34	49
91	184	35	50
90	182	34	50
90	183	32	49
95	195	33	39
92	192	36	41
93	189	38	44
93	191	40	42
94	189	43	45
97	190	44	44
100	191	45	43
103	192	47	42
106	194	47	39
111	194	47	40
115	193	49	41
119	193	50	40
127	194	48	38
135	195	47	38
140	195	48	38
143	195	49	36
151	196	48	33
156	198	49	30
160	200	50	26
165	200	52	24
172	198	52	23
179	197	51	22
187	194	50	21
187	193	52	19
195	191	50	19
202	188	50	20
207	187	47	19
210	185	48	19
214	185	45	18
219	183	44	18
221	183	45	18
225	179	43	18
226	179	43	19
229	177	42	19
232	176	41	19
233	175	40	19
236	175	38	19
233	177	39	18
231	176	42	19
231	175	40	20
228	176	41	20
227	177	41	21
226	177	40	21
222	179	38	20
220	180	40	19
217	182	39	19
213	183	40	20
208	185	39	20
203	185	41	20
196	186	41	22
192	188	41	22
184	189	42	24
178	190	43	24
171	190	44	25
165	191	42	26
156	193	44	26
152	192	42	27
145	192	42	29
137	191	44	31
132	191	42	31
125	190	41	33
119	189	42	34
115	188	42	36
109	183	41	38
106	182	40	38
102	182	41	39
98	179	40	40
95	178	40	40
93	178	40	40
91	175	39	41
89	175	38	40
88	172	38	42
89	173	37	41
88	173	33	38
89	176	35	38
91	177	37	37
93	177	37	36
97	178	36	37
100	178	35	36
105	179	34	35
108	177	33	35
112	180	33	33
119	181	33	33
124	181	31	33
130	182	31	31
138	185	29	29
145	185	29	28
153	186	27	26
158	185	28	27
167	187	27	25
174	186	27	24
179	188	28	22
185	187	28	22
190	185	29	22
196	186	29	21
201	186	29	21
207	184	30	21
210	183	29	21
216	182	31	20
217	182	32	20
219	182	32	19
223	180	33	20
225	180	34	20
226	180	35	20
228	178	34	22
231	177	33	23
233	176	32	25
234	176	31	24
231	178	33	24
232	177	31	26
228	177	34	26
228	177	34	28
225	177	35	29
224	178	35	30
222	180	37	30
219	181	37	29
214	183	39	29
212	183	37	30
207	185	37	27
200	187	39	27
198	188	37	27
190	189	36	26
185	191	36	27
179	193	36	26
173	192	36	27
167	193	34	28
159	192	35	28
153	195	33	28
146	194	33	29
138	194	32	30
132	195	31	29
126	195	29	29
120	195	29	29
115	196	28	28
108	196	28	27
103	197	27	27
97	196	27	26
93	194	27	27
88	195	26	26
87	193	26	29
84	193	26	26
82	191	26	27
79	190	27	27
78	188	27	28
79	187	26	28
79	186	27	29
80	186	28	31
82	185	28	30
84	185	28	31
86	185	28	29
90	184	28	30
94	185	28	28
99	185	29	27
103	186	30	26
107	185	31	26
113	187	31	24
116	186	32	24
123	186	30	24
130	186	31	23
135	185	32	23
139	186	34	22
145	187	34	22
152	186	34	23
158	186	34	23
163	185	34	25
169	184	34	26
171	183	36	27
178	181	34	27
182	180	34	27
185	179	34	29
190	176	35	29
192	174	36	30
194	173	36	30
198	171	36	30
199	171	36	30
202	169	35	31
203	169	35	29
204	167	34	31
205	168	33	30
208	166	29	30
206	165	32	32
202	166	36	34
201	167	36	34
200	168	37	35
198	169	37	33
195	170	38	33
193	171	37	33
190	174	37	33
186	176	38	31
182	179	37	30
179	180	37	29
175	182	34	28
170	185	34	26
167	187	33	25
161	189	33	24
157	191	32	23
152	192	31	24
147	192	31	24
141	192	29	25
137	194	29	23
133	192	27	25
128	192	27	25
123	193	26	24
119	193	25	24
114	194	24	23
110	195	23	22
106	195	23	22
102	194	21	22
99	193	22	23
96	194	21	22
94	194	22	22
92	193	22	22
91	191	21	22
89	191	21	21
88	191	22	20
88	191	21	21
88	190	21	22
90	188	22	23
90	189	22	24
92	187	22	25
95	187	22	25
96	186	23	26
99	187	23	25
102	186	23	24
106	187	24	23
109	187	24	23
113	188	25	22
116	187	26	22
121	188	25	21
127	188	25	20
131	187	27	21
137	187	26	20
142	186	28	20
147	183	27	19
152	181	29	20
157	179	27	20
163	176	27	23
168	172	27	25
173	170	28	26
178	167	28	27
182	164	29	28
185	160	28	30
188	159	27	30
193	157	28	30
197	154	27	32
198	155	28	30
202	152	29	31
203	151	28	30
206	149	29	29
208	148	29	30
209	146	30	30
209	147	30	30
208	148	27	29
208	149	29	29
207	148	30	29
205	147	32	31
204	146	32	30
202	146	31	32
201	146	30	32
197	146	31	32
193	146	30	32
190	147	29	32
187	148	28	32
183	149	28	33
178	150	27	34
172	152	27	33
166	152	28	34
160	153	28	34
154	157	28	34
146	158	28	35
139	160	28	36
133	162	28	36
125	164	29	36
117	167	31	35
111	170	30	34
104	172	30	35
100	173	32	35
94	175	31	35
87	176	34	33
85	178	33	32
77	177	36	32
74	177	35	32
71	177	37	33
68	176	38	34
66	174	37	35
64	174	36	36
64	173	34	36
63	171	33	38
64	171	35	37
66	171	35	37
66	169	37	38
66	170	38	34
68	168	37	35
71	168	40	34
73	168	40	33
75	168	42	31
74	169	44	29
80	169	43	27
85	169	42	27
90	170	42	27
93	172	43	25
100	173	44	26
102	175	44	26
109	176	45	27
117	177	42	29
119	177	44	28
124	177	42	28
128	178	41	28
132	176	42	29
139	177	40	28
145	178	40	24
151	177	39	24
155	176	39	23
162	175	40	21
166	175	39	20
168	173	40	20
174	171	39	19
178	171	38	19
181	168	39	20
184	168	39	20
187	167	40	19
189	166	38	19
191	163	39	20
194	162	38	20
195	160	39	20
196	157	40	21
198	155	39	20
199	152	39	22
200	153	37	21
199	153	38	20
195	151	42	20
195	151	42	20
193	152	42	21
191	152	41	20
189	152	41	20
189	152	42	21
185	155	43	20
181	156	46	20
179	157	46	19
177	157	44	21
174	158	46	21
171	159	48	22
167	160	48	23
162	161	48	24
157	161	50	26
153	162	51	25
148	163	54	25
144	162	51	26
138	161	53	28
135	162	52	27
131	164	50	26
129	163	49	27
123	162	50	29
121	162	49	28
117	163	49	29
114	162	48	29
112	161	45	30
109	159	45	32
107	154	44	37
106	154	42	38
105	152	41	40
104	143	39	46
102	145	38	45
105	148	35	41
103	153	36	36
104	148	37	45
103	146	40	45
104	146	42	46
106	147	45	44
107	149	46	44
110	152	47	43
113	153	46	42
118	154	47	42
121	156	47	41
128	158	46	38
132	157	46	38
135	158	50	38
140	159	49	36
145	158	50	36
152	159	49	35
156	160	52	32
165	159	49	31
169	160	51	28
171	157	52	27
178	157	54	26
180	156	54	25
187	154	54	24
192	152	52	23
196	152	51	22
200	151	51	22
204	149	51	22
207	147	50	21
210	147	49	21
213	146	49	22
216	145	48	21
216	145	48	21
216	143	51	22
219	144	46	21
216	144	48	22
216	144	46	23
216	145	46	22
212	145	48	21
208	146	48	21
206	147	46	22
203	147	46	22
198	149	46	22
194	150	46	21
190	150	44	22
183	152	45	23
177	154	46	24
171	153	46	25
165	154	45	28
159	153	43	29
152	150	43	32
146	151	41	33
139	149	39	35
134	148	39	35
128	148	37	36
122	146	36	36
118	144	35	37
113	141	35	38
109	141	33	37
104	139	32	38
100	137	32	38
98	136	31	37
98	131	29	40
94	130	28	40
92	129	28	41
92	127	27	40
91	126	26	42
91	125	23	40
90	124	25	40
92	125	24	41
94	126	24	40
95	127	24	40
98	128	26	41
101	131	26	40
104	132	26	39
107	134	27	38
113	137	28	37
118	139	30	37
123	141	30	36
128	144	32	33
134	148	32	31
140	148	33	33
146	151	33	32
152	152	35	32
159	153	37	32
165	154	36	31
173	153	35	32
179	155	37	32
185	155	36	32
191	153	36	32
197	154	35	31
201	152	36	31
206	153	36	29
209	152	37	30
214	151	35	29
217	149	36	28
218	149	38	29
221	149	37	27
225	146	36	27
225	146	36	27
226	146	36	27
226	141	35	29
226	143	35	27
224	143	35	27
223	140	36	27
220	141	36	27
218	139	34	30
215	142	34	29
211	139	34	31
208	142	34	30
203	141	33	32
199	142	32	32
194	143	31	33
189	143	31	33
183	144	30	34
178	144	29	35
169	146	29	34
162	146	29	35
155	148	28	34
149	147	27	34
141	146	27	35
132	145	29	34
126	145	28	33
117	143	30	34
112	141	31	34
105	139	32	34
98	137	35	35
95	137	35	32
90	134	38	31
86	131	37	32
83	131	37	30
80	131	37	30
78	128	39	30
76	128	38	28
76	129	33	28
75	129	35	26
75	129	39	27
77	129	39	26
78	129	40	26
79	129	41	26
84	129	41	28
87	131	41	28
92	131	41	28
95	132	41	29
101	134	40	28
107	135	40	28
113	137	40	28
119	138	39	29
125	138	40	29
132	140	39	29
139	140	39	31
146	141	38	33
153	141	38	33
160	141	39	35
166	141	38	36
173	142	37	37
180	140	35	39
185	141	35	39
192	141	33	40
196	139	34	42
202	138	34	44
205	137	34	44
210	137	32	44
213	135	32	47
215	135	32	47
218	135	30	46
220	135	28	46
221	134	25	45
227	137	23	43
216	141	33	41
214	140	36	42
213	137	37	46
210	136	40	46
207	136	42	44
203	136	42	47
198	139	46	44
193	139	44	45
189	141	46	44
183	142	46	44
179	144	44	42
170	148	47	39
162	150	49	37
158	152	47	36
148	156	52	34
140	157	52	30
137	159	52	28
127	161	52	25
123	161	50	23
116	160	50	21
111	161	51	21
107	160	51	21
102	160	50	20
97	159	50	20
92	158	49	21
89	158	52	21
86	155	52	21
83	155	52	21
82	153	52	21
81	151	49	23
80	152	50	21
80	152	48	21
82	151	47	20
83	151	48	20
84	150	47	20
88	149	45	21
90	149	45	22
92	150	46	22
97	152	46	22
101	152	44	21
105	154	44	21
110	155	45	22
114	157	45	22
121	157	44	24
127	157	45	25
134	158	43	26
139	158	44	28
146	157	42	30
153	157	42	30
161	156	41	32
166	155	43	33
173	156	40	32
179	154	40	33
185	153	40	34
190	151	39	35
194	150	38	34
201	148	38	36
205	146	36	36
210	145	34	37
213	144	33	36
217	143	32	38
220	143	31	37
222	142	30	37
223	142	32	34
224	142	31	35
224	143	29	34
223	142	31	33
221	144	33	34
220	146	32	32
218	147	32	31
217	148	30	29
213	151	31	27
211	150	27	28
206	154	26	25
203	154	25	27
198	156	26	26
190	157	27	26
186	159	27	25
175	161	29	25
169	162	30	25
161	164	32	26
152	165	34	27
144	164	36	29
138	164	37	30
130	164	38	29
123	162	41	32
117	163	41	33
113	161	41	33
108	161	43	34
104	160	45	36
100	157	43	38
96	155	42	39
94	152	43	42
93	149	40	43
93	147	38	45
91	143	36	47
91	143	37	45
90	143	34	47
90	139	38	48
93	139	38	48
92	137	38	50
94	136	39	50
96	138	39	47
98	139	39	46
101	139	40	46
103	140	42	45
105	140	45	44
108	146	46	38
114	146	46	38
119	148	49	37
126	152	48	34
127	150	51	34
134	153	53	31
140	154	53	29
141	154	54	30
152	156	54	26
153	157	56	25
161	156	54	24
168	155	53	23
174	154	52	22
180	153	52	21
185	152	51	21
190	150	50	22
194	148	51	22
195	148	50	21
202	142	48	26
202	146	50	23
204	146	48	22
206	146	50	23
206	144	50	24
206	147	49	21
204	147	51	21
202	147	52	21
201	146	52	22
199	148	53	22
198	149	52	22
195	148	53	22
193	151	51	22
188	151	54	23
186	152	51	23
182	152	53	24
176	154	51	25
171	155	53	25
166	155	52	26
161	157	50	27
153	156	52	30
150	157	49	31
142	156	49	33
135	154	50	35
132	155	47	36
126	151	44	40
121	151	46	41
115	149	44	42
112	147	42	45
108	147	42	44
104	146	40	44
100	143	40	45
99	141	36	46
96	140	35	46
95	138	34	46
92	136	34	48
89	136	33	45
89	134	32	45
89	134	31	43
89	133	30	45
89	131	30	43
91	131	31	43
93	132	30	42
96	132	30	42
99	133	29	42
103	133	29	41
105	134	31	41
109	138	31	38
115	139	30	36
120	141	30	35
124	143	29	34
130	144	31	33
135	146	31	33
142	147	31	34
147	148	32	34
154	148	31	35
160	151	31	34
165	150	32	35
172	149	31	35
177	148	31	37
182	148	30	38
188	147	29	38
192	146	27	38
196	141	28	40
202	140	27	39
204	138	26	40
207	137	25	40
209	134	26	40
212	135	24	40
214	134	24	38
213	132	25	39
213	132	26	36
211	130	26	38
209	126	27	41
208	126	26	40
206	125	25	41
201	123	27	43
197	124	28	41
193	123	29	42
189	123	31	43
183	124	32	43
178	125	33	43
172	127	37	42
166	130	38	40
159	132	41	40
151	136	44	38
143	140	45	37
138	142	46	37
133	146	48	35
123	146	51	35
119	150	51	35
115	152	53	34
103	157	54	31
97	160	54	28
94	161	53	27
88	165	55	26
82	166	57	24
79	168	57	23
75	169	59	21
71	170	60	21
69	170	60	21
65	168	60	21
65	169	52	22
66	169	54	21
66	168	57	20
66	166	57	21
65	165	59	20
68	165	60	20
70	163	59	19
72	162	59	20
73	161	59	20
77	160	62	21
82	160	60	22
87	159	59	23
94	159	58	24
99	159	58	25
106	157	55	27
110	158	55	27
117	157	55	31
122	157	53	32
130	154	50	35
134	154	51	35
142	150	48	37
145	149	49	39
149	149	49	39
154	148	48	40
160	146	45	40
164	144	45	40
169	142	43	41
172	141	44	40
175	140	43	40
178	138	43	40
180	135	43	40
181	133	43	42
184	132	41	42
184	131	39	43
185	129	38	44
186	127	39	46
189	127	34	44
184	125	38	49
182	126	38	47
181	125	38	48
179	127	37	49
176	126	39	48
173	129	41	46
170	128	42	47
166	130	44	44
160	134	46	42
156	135	47	41
151	138	47	40
147	141	46	38
141	144	47	34
136	145	48	36
130	149	46	32
126	152	45	32
119	155	47	30
114	156	46	30
109	159	44	29
105	160	45	27
100	161	46	26
94	161	45	26
90	162	43	25
86	162	43	23
83	162	43	23
79	162	43	22
76	162	44	22
74	162	44	22
73	162	43	21
71	162	44	21
69	162	45	21
72	163	40	20
71	163	42	20
72	163	44	21
71	163	46	20
72	163	46	20
74	162	45	21
77	162	47	21
80	163	47	21
84	162	48	21
87	163	48	21
92	164	48	21
96	165	49	22
102	165	50	22
106	166	51	23
113	165	50	23
117	166	51	24
123	164	53	27
130	163	49	28
135	161	49	30
144	156	45	35
145	156	47	36
154	154	44	37
158	151	43	39
162	149	43	41
168	146	41	41
171	145	41	42
177	144	39	42
177	143	40	43
178	145	39	39
185	141	37	43
186	138	37	44
186	135	37	45
190	132	35	45
190	132	35	46
189	130	35	45
187	128	36	47
184	128	38	46
183	128	39	46
181	126	41	46
179	127	41	47
176	128	43	46
170	130	44	44
168	131	44	42
163	131	45	42
159	133	46	41
153	136	46	38
148	137	44	38
140	138	46	36
137	140	47	35
131	141	48	34
127	145	48	33
119	146	50	30
115	147	50	30
112	147	49	30
101	148	49	28
97	151	53	26
93	150	52	25
88	149	48	25
83	147	49	27
78	147	48	26
76	148	48	24
71	147	47	24
69	144	47	24
66	144	45	24
66	143	44	25
65	141	43	25
64	141	42	24
66	141	42	25
66	140	41	25
65	139	44	25
69	139	42	26
71	138	40	28
75	136	38	30
78	138	39	30
82	136	38	31
87	136	36	32
91	135	35	35
97	135	34	36
102	136	33	36
109	137	31	37
117	137	28	38
123	138	27	37
128	138	28	36
135	140	28	35
142	142	28	35
149	142	29	35
154	145	29	31
159	145	31	31
164	145	31	30
169	145	32	29
174	144	33	29
177	143	34	31
180	142	36	30
181	142	37	30
184	141	38	30
186	141	37	30
186	139	39	31
187	141	39	29
192	142	35	27
197	142	30	27
185	141	41	28
184	141	42	27
182	140	42	27
180	141	41	26
178	141	41	27
175	142	42	25
172	143	41	25
170	143	41	25
166	144	41	25
161	145	42	27
156	146	41	26
152	148	41	26
147	149	42	28
141	149	42	30
135	149	43	31
130	149	41	32
125	148	43	34
118	150	42	34
114	150	42	36
108	150	40	36
105	150	41	37
100	150	40	38
95	150	39	39
92	148	38	39
89	148	38	41
84	146	38	41
82	143	38	42
80	142	38	45
79	142	35	43
76	141	36	44
74	140	37	42
73	137	35	45
75	137	35	45
75	136	37	45
77	134	37	47
79	134	37	46
81	134	39	47
85	134	37	46
86	132	40	47
90	135	39	44
93	135	41	44
97	136	42	43
101	138	42	42
103	139	45	42
109	141	47	40
113	144	47	38
117	144	48	35
124	147	47	32
130	148	48	30
131	148	51	29
138	149	50	28
141	149	53	25
144	147	53	26
149	149	51	24
153	148	53	24
157	149	54	24
160	148	54	24
164	147	53	23
166	147	54	22
171	147	51	22
171	148	53	22
172	147	54	22
175	148	52	21
175	150	52	20
176	147	50	19
178	148	50	20
177	148	50	22
174	149	52	21
170	150	56	21
170	149	53	21
169	150	53	21
168	150	49	22
163	151	52	22
160	153	52	22
153	153	54	22
151	154	51	24
147	155	51	24
142	156	51	25
136	156	50	26
130	156	54	27
126	156	49	29
120	156	49	30
114	155	49	32
111	155	48	33
104	152	47	36
99	150	47	37
96	152	46	38
92	150	45	39
88	149	46	41
85	147	45	42
82	147	44	43
80	145	44	45
78	144	41	44
76	142	41	46
75	142	40	47
73	143	41	43
71	139	40	49
72	136	38	47
73	138	38	47
73	135	39	48
73	137	39	46
74	134	40	49
77	135	40	47
76	137	42	45
79	138	42	46
82	135	44	47
85	138	44	43
88	137	46	45
92	139	47	42
95	140	49	38
100	141	49	38
103	141	51	36
107	145	53	30
115	144	53	29
117	144	52	27
123	145	53	23
129	145	51	22
131	143	55	21
139	142	52	20
141	140	53	20
147	137	53	20
150	136	55	20
154	135	53	19
156	135	54	19
159	134	53	18
161	133	53	18
165	132	51	18
165	130	52	19
169	128	50	19
171	129	50	18
176	127	47	19
175	128	45	20
170	126	49	20
168	127	50	22
162	128	56	21
160	130	56	21
160	130	52	20
155	133	56	20
154	134	53	21
152	136	53	21
149	138	53	21
143	140	56	22
138	142	56	23
134	144	56	25
131	146	53	25
126	148	52	27
119	150	52	29
117	150	50	31
112	152	50	32
109	152	48	34
104	154	47	35
100	154	48	36
96	155	48	36
92	155	49	37
88	155	47	37
85	153	46	39
79	151	47	41
77	150	47	41
76	148	44	41
76	146	42	42
74	142	43	44
75	141	40	45
74	138	39	46
74	135	37	47
74	136	40	47
77	137	40	46
78	135	41	46
80	136	41	46
82	135	40	44
85	134	43	44
86	137	42	42
89	137	42	40
92	138	43	39
98	139	43	37
100	140	43	35
104	140	42	33
110	139	43	33
117	139	42	31
122	138	39	32
128	137	39	32
134	136	37	33
137	134	36	34
144	134	34	34
147	133	34	34
153	132	32	33
157	130	30	35
162	129	30	35
165	129	29	34
168	127	27	34
171	126	26	34
173	126	27	33
176	126	26	31
176	128	25	32
177	125	26	31
176	126	27	30
176	128	28	29
175	127	26	31
173	129	28	29
173	129	27	31
170	132	27	29
169	134	27	29
166	135	27	30
163	136	26	30
159	138	26	31
156	139	26	32
153	142	25	31
148	142	26	32
142	145	26	33
137	146	25	34
132	147	26	35
126	150	26	33
122	151	25	33
118	153	23	33
112	154	25	33
108	156	25	31
101	159	25	30
98	160	24	29
94	162	23	27
89	163	23	25
86	165	25	24
82	165	27	25
79	165	26	25
77	166	25	25
75	166	26	24
74	165	24	24
72	167	25	24
71	167	24	25
71	167	23	26
69	168	25	25
71	169	24	26
72	172	24	25
73	173	26	25
76	174	24	27
77	176	26	25
82	178	26	25
85	179	27	24
89	181	28	25
95	180	30	25
100	180	31	24
104	180	32	24
107	179	37	25
112	177	37	27
117	177	40	28
123	173	41	31
130	172	40	32
136	170	45	34
139	168	45	35
145	167	45	37
152	164	47	37
160	161	49	40
165	157	50	39
171	154	51	42
175	154	51	43
179	150	52	45
184	148	50	46
189	143	50	49
193	142	47	50
198	141	44	51
200	136	43	54
205	135	40	55
203	133	41	56
208	130	38	57
205	130	42	57
203	129	42	58
200	128	43	59
198	127	45	59
194	128	45	57
190	128	45	55
185	130	48	54
180	130	47	52
173	132	48	52
166	134	49	49
156	136	52	47
149	137	53	45
142	138	54	44
134	141	55	41
125	142	57	38
115	144	58	36
110	145	59	34
103	149	56	30
95	150	59	29
88	152	57	25
83	151	59	24
75	150	58	24
73	152	56	22
67	151	58	21
62	151	61	21
59	151	58	22
56	150	59	22
54	150	58	22
52	151	57	22
52	148	57	24
54	149	56	23
54	147	57	24
54	146	59	23
56	145	60	22
60	143	59	22
63	142	60	21
71	141	60	21
72	140	60	21
81	139	56	22
84	138	56	22
90	136	59	23
99	135	57	24
104	134	59	26
113	133	56	28
118	132	55	28
127	128	54	32
135	126	53	35
143	121	51	39
152	116	48	42
159	115	46	44
168	110	44	46
174	109	42	46
182	104	40	51
188	105	38	48
192	103	37	49
196	102	37	50
201	102	36	49
203	101	35	49
205	100	34	49
208	100	34	48
212	100	30	46
211	100	29	46
208	99	32	48
206	100	33	50
205	100	35	50
202	102	36	51
200	103	36	51
195	106	36	50
192	109	37	48
188	113	38	47
180	117	39	45
174	120	42	45
167	124	44	42
159	133	44	37
154	137	43	36
145	138	48	35
136	144	49	31
129	147	50	28
121	150	51	27
114	154	52	24
107	155	53	23
102	156	50	22
96	157	52	21
87	157	54	20
83	156	56	20
80	156	51	21
76	157	55	19
74	156	55	20
70	156	56	19
69	154	53	20
68	153	45	20
66	153	50	20
65	152	50	21
67	151	50	21
68	150	53	21
70	149	53	21
71	148	53	20
76	148	52	20
79	146	51	20
83	145	53	21
87	146	53	21
92	144	53	22
96	146	53	22
102	146	54	23
107	145	52	24
111	145	56	24
117	144	57	27
125	142	54	28
135	141	53	30
140	138	54	33
148	134	51	37
156	132	50	39
163	129	49	39
170	128	47	42
176	124	47	44
182	122	44	44
187	119	43	47
193	115	41	50
198	115	39	49
202	113	38	49
207	111	36	50
210	110	35	51
213	108	34	52
217	106	33	52
218	107	32	51
218	109	32	46
